Unnamed: 0,Neighborhood,ExterCond_score,Exter_Cond,OverallCond_score,Overall_Cond,Paved_Drive,Fence,cluster,Sale_Price,Longitude,Latitude,Bedroom_AbvGr,TotRms_AbvGrd,Gr_Liv_Area,Garage_Cars,Year_Remod_Add,norm_Bedroom_AbvGr,norm_TotRms_AbvGrd,norm_Gr_Liv_Area,norm_Garage_Cars,norm_Year_Remod_Add,total
2232,Iowa_DOT_and_Rail_Road,0.6,Typical,0.6,Good,Dirt_Gravel,No_Fence,-1,115000,-93.628412,42.022836,3,7,1517,0,2005,0.375,0.3846153846153847,0.22287113790504898,0.0,0.9166666666666643,3.099153189187098
2233,Iowa_DOT_and_Rail_Road,0.6,Typical,0.6,Good,Paved,Minimum_Privacy,-1,141000,-93.6295,42.022474,3,6,1215,2,1950,0.375,0.3076923076923077,0.1659758854559156,0.4,0.0,2.4486681931482233
2234,Iowa_DOT_and_Rail_Road,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,87000,-93.596569,42.022658,2,5,803,2,1950,0.25,0.23076923076923078,0.08835719668425018,0.4,0.0,2.069126427453481
2235,Iowa_DOT_and_Rail_Road,0.8,Good,0.6,Good,Dirt_Gravel,No_Fence,-1,129850,-93.597005,42.022658,3,6,1601,0,2003,0.375,0.3076923076923077,0.23869630746043707,0.0,0.8833333333333329,3.204721948486078
2236,Iowa_DOT_and_Rail_Road,0.6,Typical,0.4,Average,Partial_Pavement,Minimum_Privacy,-1,100000,-93.626875,42.022566,3,4,1123,1,1950,0.375,0.15384615384615385,0.14864355689525244,0.2,0.0,1.8774897107414064
2237,Iowa_DOT_and_Rail_Road,0.6,Typical,0.5,Above_Average,Paved,Minimum_Privacy,-1,150909,-93.62826,42.022685,3,6,1828,0,1999,0.375,0.3076923076923077,0.2814619442351168,0.0,0.8166666666666629,2.8808209185940874
2238,Iowa_DOT_and_Rail_Road,0.6,Typical,0.6,Good,Dirt_Gravel,No_Fence,-1,75200,-93.625313,42.0228,2,5,816,1,1950,0.25,0.23076923076923078,0.09080633006782216,0.2,0.0,1.9715755608370529
2239,Iowa_DOT_and_Rail_Road,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,118400,-93.629496,42.021547,2,6,1012,1,1950,0.25,0.3076923076923077,0.12773172569706104,0.2,0.0,1.8854240333893688
2240,Iowa_DOT_and_Rail_Road,0.4,Fair,0.1,Poor,Dirt_Gravel,No_Fence,-1,67000,-93.628236,42.021278,2,6,1077,1,1950,0.25,0.3076923076923077,0.13997739261492087,0.2,0.0,1.3976697003072287
2241,Iowa_DOT_and_Rail_Road,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,152000,-93.626689,42.021497,4,6,1558,1,1950,0.5,0.3076923076923077,0.23059532780708364,0.2,0.0,2.2382876354993915
2242,Iowa_DOT_and_Rail_Road,0.6,Typical,0.3,Below_Average,Dirt_Gravel,No_Fence,-1,68104,-93.628222,42.020161,1,4,845,1,1950,0.125,0.15384615384615385,0.09626978146194423,0.2,0.0,1.475115935308098
2243,Iowa_DOT_and_Rail_Road,0.8,Good,0.5,Above_Average,Dirt_Gravel,No_Fence,-1,119600,-93.616969,42.020077,4,9,1991,0,2006,0.5,0.5384615384615384,0.31217030896759607,0.0,0.93333333333333,3.5839651807624646
2244,Iowa_DOT_and_Rail_Road,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,140000,-93.6150637,42.0214218,3,6,1073,2,1980,0.375,0.3076923076923077,0.13922381311228335,0.4,0.5,2.821916120804591
2245,Iowa_DOT_and_Rail_Road,0.6,Typical,1.0,Excellent,Dirt_Gravel,No_Fence,-1,124900,-93.613886,42.021555,2,5,1001,1,2007,0.25,0.23076923076923078,0.12565938206480784,0.2,0.9500000000000028,3.3564286128340415
2246,Crawford,0.6,Typical,0.4,Average,Paved,No_Fence,1,375000,-93.615697,42.009401,2,5,1625,2,2007,0.25,0.23076923076923078,0.24321778447626224,0.4,0.9500000000000028,3.073987015245496
2247,Crawford,0.6,Typical,0.4,Average,Paved,No_Fence,1,235000,-93.615618,42.009401,2,5,1625,2,2007,0.25,0.23076923076923078,0.24321778447626224,0.4,0.9500000000000028,3.073987015245496
2248,Mitchell,0.6,Typical,0.5,Above_Average,Paved,Minimum_Privacy,-1,183500,-93.606577,41.994357,2,5,1299,2,1979,0.25,0.23076923076923078,0.1818010550113037,0.4,0.4833333333333343,2.6459036191138687
2249,Mitchell,0.6,Typical,0.5,Above_Average,Paved,Minimum_Privacy,-1,156000,-93.606672,41.994207,2,5,912,2,1978,0.25,0.23076923076923078,0.10889223813112284,0.4,0.46666666666666856,2.556328135567022
2250,Mitchell,0.8,Good,0.4,Average,Paved,No_Fence,-1,134000,-93.607597,41.994206,3,5,1080,2,1983,0.375,0.23076923076923078,0.14054257724189903,0.4,0.5499999999999972,2.896311808011127
2251,Mitchell,0.6,Typical,0.4,Average,Paved,No_Fence,-1,215000,-93.607551,41.995218,3,6,1392,3,2002,0.375,0.3076923076923077,0.19932177844762622,0.6000000000000001,0.8666666666666671,3.348680752806601
2252,Mitchell,0.6,Typical,0.4,Average,Paved,No_Fence,-1,245000,-93.606933,41.995973,1,4,1409,2,2002,0.125,0.15384615384615385,0.2025244913338357,0.4,0.8666666666666671,2.7480373118466566
2253,Mitchell,0.6,Typical,0.4,Average,Paved,No_Fence,-1,210000,-93.602505,41.995931,3,6,1478,2,1992,0.375,0.3076923076923077,0.2155237377543331,0.4,0.7000000000000028,2.9982160454466436
2254,Mitchell,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,148000,-93.60104,41.995512,3,4,918,1,1975,0.375,0.15384615384615385,0.11002260738507913,0.2,0.4166666666666643,2.3555354278978973
2255,Mitchell,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,143000,-93.601779,41.994188,2,5,1026,2,1974,0.25,0.23076923076923078,0.1303692539562924,0.4,0.3999999999999986,2.511138484725522
2256,Timberland,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,244000,-93.63966,42.005692,2,5,1501,2,1987,0.25,0.23076923076923078,0.21985681989449884,0.4,0.6166666666666671,2.817292717330397
2257,Green_Hills,0.6,Typical,0.4,Average,Paved,No_Fence,-1,330000,-93.647403,42.001694,1,5,1502,1,1998,0.125,0.23076923076923078,0.22004521477015826,0.2,0.7999999999999972,2.575814445539386
2258,Timberland,0.8,Good,0.5,Above_Average,Partial_Pavement,No_Fence,-1,170000,-93.649757,41.99854,2,5,1328,1,1959,0.25,0.23076923076923078,0.18726450640542575,0.2,0.14999999999999858,2.3180337371746553
2259,Timberland,0.8,Good,0.8,Very_Good,Paved,Good_Privacy,-1,257000,-93.6494462,42.0004101,4,7,2279,2,1995,0.5,0.3846153846153847,0.3664280331574981,0.4,0.75,4.001043417772883
2260,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,231713,-93.650588,41.994241,3,7,1689,2,2007,0.375,0.3846153846153847,0.2552750565184627,0.4,0.9500000000000028,3.3648904411338503
2261,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,267300,-93.650569,41.994137,2,6,1564,2,2007,0.25,0.3076923076923077,0.23172569706103996,0.4,0.9500000000000028,3.1394180047533506
2262,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,265900,-93.650561,41.9941,2,6,1484,2,2006,0.25,0.3076923076923077,0.21665410700828935,0.4,0.93333333333333,3.1076797480339273
2263,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,239000,-93.651732,41.994824,3,7,1571,3,2007,0.375,0.3846153846153847,0.23304446119065564,0.6000000000000001,0.9500000000000028,3.5426598458060434
2264,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,248900,-93.650417,41.995088,3,6,1646,3,2007,0.375,0.3076923076923077,0.24717407686510928,0.6000000000000001,0.9500000000000028,3.47986638455742
2265,Timberland,0.6,Typical,0.6,Good,Paved,No_Fence,-1,174000,-93.646617,41.998023,3,6,1240,2,1985,0.375,0.3076923076923077,0.17068575734740016,0.4,0.5833333333333357,3.0367113983730434
2266,Timberland,0.8,Good,0.4,Average,Paved,No_Fence,-1,187500,-93.644366,41.997992,3,7,1717,2,1991,0.375,0.3846153846153847,0.2605501130369254,0.4,0.68333333333333,3.30349883098564
2267,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,204000,-93.646782,41.997364,3,7,1756,2,1997,0.375,0.3846153846153847,0.2678975131876413,0.4,0.7833333333333314,3.2108462311363573
2268,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,180500,-93.646791,41.997126,2,5,1312,2,2001,0.25,0.23076923076923078,0.18425018839487567,0.4,0.8500000000000014,2.915019419164108
2269,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,187500,-93.646788,41.996089,3,6,1146,2,2003,0.375,0.3076923076923077,0.15297663903541825,0.4,0.8833333333333329,3.119002280061059
2270,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,282000,-93.646894,41.995508,2,6,1922,3,2002,0.25,0.3076923076923077,0.29917106254709874,0.6000000000000001,0.8666666666666671,3.3235300369060736
2271,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,178000,-93.646634,41.997299,3,7,1491,2,1996,0.375,0.3846153846153847,0.21797287113790503,0.4,0.7666666666666657,3.1442549224199556
2272,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,270000,-93.647585,41.995341,3,9,1629,3,2003,0.375,0.5384615384615384,0.2439713639788998,0.6000000000000001,0.8833333333333329,3.6407662357737713
2273,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,279900,-93.647199,41.993986,5,10,2486,2,2004,0.625,0.6153846153846154,0.4054257724189902,0.4,0.8999999999999986,3.945810387803604
2274,Timberland,0.6,Typical,0.3,Below_Average,Paved,No_Fence,-1,186700,-93.662162,41.997352,3,5,1572,3,1963,0.375,0.23076923076923078,0.233232856066315,0.6000000000000001,0.21666666666666856,2.5556687535022142
2275,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,283463,-93.653109,41.993288,3,7,1776,3,2007,0.375,0.3846153846153847,0.27166541070082895,0.6000000000000001,0.9500000000000028,3.5812807953162165
2276,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,392000,-93.652429,41.992975,3,8,1824,3,2007,0.375,0.46153846153846156,0.2807083647324793,0.6000000000000001,0.9500000000000028,3.6672468262709437
2277,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,281213,-93.647569,41.993261,4,9,2482,3,2006,0.5,0.5384615384615384,0.4046721929163527,0.6000000000000001,0.93333333333333,3.9764670647112212
2278,Mitchell,0.6,Typical,0.4,Average,Paved,No_Fence,-1,147000,-93.610102,41.990054,3,6,1120,0,2007,0.375,0.3076923076923077,0.1480783722682743,0.0,0.9500000000000028,2.7807706799605847
2279,Mitchell,0.6,Typical,0.4,Average,Dirt_Gravel,Good_Privacy,-1,130000,-93.610118,41.992318,2,9,2034,4,1953,0.25,0.5384615384615384,0.3202712886209495,0.8,0.04999999999999716,2.958732827082485
2280,Mitchell,0.6,Typical,0.4,Average,Paved,No_Fence,-1,140000,-93.608192,41.993356,0,3,936,2,1997,0.0,0.07692307692307693,0.11341371514694801,0.4,0.7833333333333314,2.3736701254033563
2281,Mitchell,0.6,Typical,0.4,Average,Paved,No_Fence,-1,132250,-93.605507,41.993107,3,5,1040,2,1963,0.375,0.23076923076923078,0.13300678221552373,0.4,0.21666666666666856,2.355442679651423
2282,Mitchell,0.6,Typical,0.3,Below_Average,Partial_Pavement,No_Fence,-1,143000,-93.6072813,41.9927922,4,8,1632,2,1967,0.5,0.46153846153846156,0.24453654860587792,0.4,0.28333333333333144,2.789408343477671
2283,Mitchell,0.8,Good,0.3,Below_Average,Paved,No_Fence,-1,168000,-93.607395,41.991211,3,7,1622,4,1975,0.375,0.3846153846153847,0.2426525998492841,0.8,0.4166666666666643,3.3189346511313333
2284,Meadow_Village,0.6,Typical,0.6,Good,Paved,No_Fence,-1,129900,-93.605355,41.992917,3,6,1060,2,1976,0.375,0.3076923076923077,0.13677467972871138,0.4,0.43333333333333,2.852800320754349
2285,Meadow_Village,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,134000,-93.605354,41.99284,3,6,1142,2,1976,0.375,0.3076923076923077,0.1522230595327807,0.4,0.43333333333333,2.6682487005584186
2286,Meadow_Village,0.6,Typical,0.3,Below_Average,Paved,No_Fence,-1,85500,-93.603546,41.992145,3,5,1092,1,1972,0.375,0.23076923076923078,0.14280331574981162,0.2,0.36666666666666714,2.2152392131857095
2287,Meadow_Village,0.6,Typical,0.4,Average,Paved,No_Fence,-1,106500,-93.601862,41.992516,2,4,992,1,1970,0.25,0.15384615384615385,0.12396382818387339,0.2,0.3333333333333357,2.061143315363363
2288,Meadow_Village,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,93900,-93.601827,41.992479,3,5,1092,0,1970,0.375,0.23076923076923078,0.14280331574981162,0.0,0.3333333333333357,2.181905879852378
2289,Meadow_Village,0.6,Typical,0.4,Average,Paved,No_Fence,-1,75000,-93.601507,41.991709,3,6,1092,1,1970,0.375,0.3076923076923077,0.14280331574981162,0.2,0.3333333333333357,2.3588289567754552
2290,Meadow_Village,0.6,Typical,0.5,Above_Average,Paved,Minimum_Privacy,-1,84500,-93.602094,41.991641,1,3,630,0,1970,0.125,0.07692307692307693,0.055764883195177084,0.0,0.3333333333333357,1.6910212934515898
2291,Meadow_Village,0.6,Typical,0.2,Fair,Paved,Good_Wood,-1,75190,-93.603422,41.991868,3,6,1092,1,1976,0.375,0.3076923076923077,0.14280331574981162,0.2,0.43333333333333,2.2588289567754494
2292,Mitchell,0.6,Typical,0.4,Average,Paved,No_Fence,-1,146800,-93.604923,41.991612,3,5,1062,2,1976,0.375,0.23076923076923078,0.13715146948003015,0.4,0.43333333333333,2.576254033582591
2293,Mitchell,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,153500,-93.604644,41.991098,1,4,1008,2,1977,0.125,0.15384615384615385,0.12697814619442352,0.4,0.45000000000000284,2.2558243000405804
2294,Mitchell,0.6,Typical,0.5,Above_Average,Paved,Minimum_Privacy,-1,188000,-93.604521,41.989581,3,6,1356,2,1977,0.375,0.3076923076923077,0.19253956292388846,0.4,0.45000000000000284,2.825231870616199
2295,Mitchell,0.4,Fair,0.5,Above_Average,Partial_Pavement,Good_Privacy,-1,196000,-93.60678,41.990264,3,6,1676,2,1994,0.375,0.3076923076923077,0.2528259231348907,0.4,0.7333333333333343,2.968851564160533
2296,Mitchell,0.6,Typical,0.6,Good,Paved,Good_Privacy,-1,157000,-93.604524,41.989488,3,6,1432,2,1977,0.375,0.3076923076923077,0.20685757347400152,0.4,0.45000000000000284,2.939549881166312
2297,Mitchell,0.6,Typical,0.6,Good,Paved,Good_Wood,-1,138000,-93.602559,41.991144,2,5,796,0,1971,0.25,0.23076923076923078,0.0870384325546345,0.0,0.3500000000000014,2.1178076633238665
2298,Mitchell,0.8,Good,0.6,Good,Paved,No_Fence,-1,129500,-93.6015199,41.991371,2,5,768,2,1970,0.25,0.23076923076923078,0.08176337603617181,0.4,0.3333333333333357,2.6958659401387384
2299,Mitchell,0.6,Typical,0.2,Fair,Paved,No_Fence,-1,80000,-93.607114,41.989905,3,6,1608,1,1961,0.375,0.3076923076923077,0.24001507159005275,0.2,0.18333333333333002,2.1060407126156906
2300,Mitchell,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,129500,-93.604858,41.987606,2,4,845,2,2006,0.25,0.15384615384615385,0.09626978146194423,0.4,0.93333333333333,2.933449268641428
2301,Mitchell,0.6,Typical,0.5,Above_Average,Paved,Minimum_Privacy,-1,135000,-93.605119,41.989768,3,6,1178,2,2003,0.375,0.3076923076923077,0.15900527505651846,0.4,0.8833333333333329,3.225030916082159
2302,Mitchell,0.6,Typical,0.6,Good,Paved,No_Fence,-1,124500,-93.604146,41.98822,2,5,816,1,1982,0.25,0.23076923076923078,0.09080633006782216,0.2,0.5333333333333314,2.5049088941703843
2303,Mitchell,0.6,Typical,0.6,Good,Paved,Minimum_Privacy,-1,139000,-93.6030815,41.9881729,2,4,816,1,1983,0.25,0.15384615384615385,0.09080633006782216,0.2,0.5499999999999972,2.444652483913973
2304,Mitchell,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,93500,-93.606641,41.98651,3,5,974,0,1992,0.375,0.23076923076923078,0.12057272042200451,0.0,0.7000000000000028,2.426341951191238
2305,Mitchell,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,124500,-93.604858,41.986588,3,5,887,1,1984,0.375,0.23076923076923078,0.10418236623963828,0.2,0.5666666666666629,2.576618263675532
2306,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,149900,-93.618462,42.053406,2,5,1293,2,1954,0.25,0.23076923076923078,0.1806706857573474,0.4,0.06666666666666288,2.128106583193241
2307,North_Ames,0.8,Good,0.5,Above_Average,Paved,No_Fence,-1,157500,-93.618182,42.053327,2,5,1024,1,1956,0.25,0.23076923076923078,0.12999246420497362,0.2,0.10000000000000142,2.210761694974206
2308,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,169000,-93.6192621,42.0531078,3,7,1797,3,1957,0.375,0.3846153846153847,0.275621703089676,0.6000000000000001,0.11666666666666714,2.7519037543717277
2309,North_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,252000,-93.616439,42.052519,1,4,1390,2,1957,0.125,0.15384615384615385,0.19894498869630745,0.4,0.11666666666666714,2.0944578092091284
2310,North_Ames,0.8,Good,0.5,Above_Average,Paved,No_Fence,-1,192100,-93.617432,42.050507,3,8,1851,2,1969,0.375,0.46153846153846156,0.2857950263752826,0.4,0.3166666666666629,3.139000154580407
2311,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,183500,-93.639067,42.059909,3,6,1525,2,1998,0.375,0.3076923076923077,0.22437829691032402,0.4,0.7999999999999972,3.107070604602629
2312,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,222000,-93.637871,42.061407,4,8,2236,2,1997,0.5,0.46153846153846156,0.3583270535041447,0.4,0.7833333333333314,3.5031988483759378
2313,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,170000,-93.637482,42.060425,3,7,1671,2,1995,0.375,0.3846153846153847,0.2518839487565938,0.4,0.75,3.1614993333719785
2314,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,187500,-93.637566,42.06048,3,6,1498,2,1996,0.375,0.3076923076923077,0.2192916352675207,0.4,0.7666666666666657,3.068650609626494
2315,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,202000,-93.636378,42.060736,3,7,1776,2,1996,0.375,0.3846153846153847,0.27166541070082895,0.4,0.7666666666666657,3.1979474619828796
2316,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,185000,-93.636373,42.061879,3,8,1511,2,1997,0.375,0.46153846153846156,0.2217407686510927,0.4,0.7833333333333314,3.2416125635228856
2317,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,320000,-93.636052,42.062828,4,9,2462,2,2006,0.5,0.5384615384615384,0.400904295403165,0.4,0.93333333333333,3.7726991671980334
2318,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,240000,-93.635967,42.06281,3,7,1670,3,2006,0.375,0.3846153846153847,0.25169555388093445,0.6000000000000001,0.93333333333333,3.5446442718296494
2319,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,250000,-93.635935,42.062802,4,7,2064,2,2005,0.5,0.3846153846153847,0.325923134890731,0.4,0.9166666666666643,3.52720518617278
2320,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,239900,-93.635837,42.062798,3,8,1801,3,2005,0.375,0.46153846153846156,0.2763752825923135,0.6000000000000001,0.9166666666666643,3.6295804107974394
2321,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,309000,-93.635798,42.062891,3,9,2212,3,2006,0.375,0.5384615384615384,0.3538055764883195,0.6000000000000001,0.93333333333333,3.800600448283188
2322,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,274725,-93.635932,42.062956,3,9,2021,2,2006,0.375,0.5384615384615384,0.31782215523737756,0.4,0.93333333333333,3.564617027032246
2323,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,270000,-93.631604,42.060625,4,9,2687,2,1994,0.5,0.5384615384615384,0.443293142426526,0.4,0.7333333333333343,3.615088014221399
2324,Gilbert,0.6,Typical,0.5,Above_Average,Paved,Minimum_Privacy,-1,183500,-93.635716,42.0591,3,6,1169,2,1994,0.375,0.3076923076923077,0.15730972117558403,0.4,0.7333333333333343,3.073335362201226
2325,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,165600,-93.636949,42.058421,3,6,1501,2,1994,0.375,0.3076923076923077,0.21985681989449884,0.4,0.7333333333333343,3.0358824609201407
2326,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,176500,-93.639293,42.058201,3,8,1632,2,1998,0.375,0.46153846153846156,0.24453654860587792,0.4,0.7999999999999972,3.2810750101443364
2327,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,130000,-93.634231,42.059599,2,5,1204,2,1987,0.25,0.23076923076923078,0.1639035418236624,0.4,0.6166666666666671,2.66133943925956
2328,Stone_Brook,0.8,Good,0.6,Good,Paved,No_Fence,-1,239000,-93.631572,42.059332,2,5,1767,2,1987,0.25,0.23076923076923078,0.2699698568198945,0.4,0.6166666666666671,3.1674057542557925
2329,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,275000,-93.632571,42.058136,2,5,1742,2,1985,0.25,0.23076923076923078,0.26525998492840996,0.4,0.5833333333333357,2.7293625490309763
2330,Stone_Brook,1.0,Excellent,0.4,Average,Paved,No_Fence,-1,457347,-93.629601,42.060459,3,11,2798,3,2006,0.375,0.6923076923076924,0.4642049736247174,0.6000000000000001,0.93333333333333,4.46484599926574
2331,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,545224,-93.629337,42.060527,5,10,3390,3,2006,0.625,0.6153846153846154,0.5757347400150716,0.6000000000000001,0.93333333333333,4.349452688733017
2332,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,356383,-93.629174,42.060516,4,11,2473,3,2006,0.5,0.6923076923076924,0.40297663903541825,0.6000000000000001,0.93333333333333,4.12861766467644
2333,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,556581,-93.628607,42.061478,4,11,2868,3,2006,0.5,0.6923076923076924,0.4773926149208742,0.6000000000000001,0.93333333333333,4.203033640561896
2334,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,361919,-93.62877,42.061008,4,10,2576,3,2006,0.5,0.6153846153846154,0.4223813112283346,0.6000000000000001,0.93333333333333,4.07109925994628
2335,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,535000,-93.627767,42.060111,4,11,2698,3,2006,0.5,0.6923076923076924,0.4453654860587792,0.6000000000000001,0.93333333333333,4.171006511699802
2336,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,401179,-93.626337,42.059957,4,10,2795,3,2006,0.5,0.6153846153846154,0.4636397889977392,0.6000000000000001,0.93333333333333,4.112357737715684
2337,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,438780,-93.626477,42.061096,3,10,2945,3,2006,0.375,0.6153846153846154,0.4918990203466466,0.6000000000000001,0.93333333333333,4.015616969064592
2338,Gilbert,0.6,Typical,0.5,Above_Average,Partial_Pavement,No_Fence,-1,169000,-93.6220148,42.0593867,2,7,2320,2,1950,0.25,0.3846153846153847,0.3741522230595328,0.4,0.0,2.5087676076749172
2339,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,145000,-93.625169,42.056702,3,5,1056,2,1955,0.375,0.23076923076923078,0.13602110022607386,0.4,0.0833333333333357,2.2251236643286405
2340,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,318000,-93.63007,42.058563,2,7,1714,2,2005,0.25,0.3846153846153847,0.25998492840994725,0.4,0.9166666666666643,3.211266979691996
2341,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,319000,-93.624062,42.059947,3,7,1826,3,2006,0.375,0.3846153846153847,0.28108515448379806,0.6000000000000001,0.93333333333333,3.574033872432513
2342,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,470000,-93.628269,42.058816,3,8,2000,3,2005,0.375,0.46153846153846156,0.3138658628485305,0.6000000000000001,0.9166666666666643,3.6670709910536563
2343,Northwest_Ames,0.6,Typical,0.6,Good,Paved,No_Fence,-1,202500,-93.638026,42.055607,3,8,1621,2,1998,0.375,0.46153846153846156,0.2424642049736247,0.4,0.7999999999999972,3.4790026665120832
2344,Northwest_Ames,0.8,Good,0.4,Average,Paved,No_Fence,-1,229000,-93.637874,42.054367,4,9,2183,3,1988,0.5,0.5384615384615384,0.34834212509419743,0.6000000000000001,0.6333333333333329,3.820136996889069
2345,Northwest_Ames,0.6,Typical,0.6,Good,Paved,No_Fence,-1,235000,-93.6326645,42.0543376,3,9,2263,2,1994,0.375,0.5384615384615384,0.363413715146948,0.4,0.7333333333333343,3.6102085869418206
2346,Northwest_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,190000,-93.631515,42.054956,3,6,1574,2,1976,0.375,0.3076923076923077,0.23360964581763377,0.4,0.43333333333333,2.7496352868432714
2347,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,169000,-93.633002,42.0562619,2,5,1102,2,1980,0.25,0.23076923076923078,0.14468726450640543,0.4,0.5,2.6254564952756363
2348,Northwest_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,241500,-93.635486,42.05327,3,6,1872,2,1988,0.375,0.3076923076923077,0.28975131876412963,0.4,0.6333333333333329,3.0057769597897703
2349,Northwest_Ames,0.6,Typical,0.4,Average,Paved,Good_Privacy,-1,188900,-93.6353259,42.0524029,4,8,1857,2,1978,0.5,0.46153846153846156,0.2869253956292389,0.4,0.46666666666666856,3.115130523834369
2350,Northwest_Ames,0.8,Good,0.5,Above_Average,Paved,No_Fence,-1,207500,-93.636044,42.053418,3,7,1686,2,1980,0.375,0.3846153846153847,0.25470987189148453,0.4,0.5,3.214325256506869
2351,Northwest_Ames,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,250000,-93.637387,42.050514,5,12,2784,2,1978,0.625,0.7692307692307693,0.46156744536548605,0.4,0.46666666666666856,3.722464881262924
2352,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,Minimum_Privacy,-1,179900,-93.637191,42.050176,3,6,1552,2,1975,0.375,0.3076923076923077,0.22946495855312737,0.4,0.4166666666666643,2.8288239329120994
2353,Northwest_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,0,172000,-93.635367,42.049771,2,5,1083,2,1976,0.25,0.23076923076923078,0.14110776186887716,0.4,0.43333333333333,2.455210325971438
2354,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,294323,-93.639516,42.051077,3,8,2318,2,2006,0.375,0.46153846153846156,0.373775433308214,0.4,0.93333333333333,3.5436472281800055
2355,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,184500,-93.632369,42.052362,3,8,1875,2,2000,0.375,0.46153846153846156,0.29031650339110776,0.4,0.8333333333333357,3.460188298262905
