Unnamed: 0,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,cluster,distance_from_cluster0,distance_from_cluster1,distance_from_cluster2
2244,One_Story_1946_and_Newer_All_Styles,C_all,65,6565,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Above_Average,1957,1980,Gable,CompShg,MetalSd,MetalSd,,0,Typical,CBlock,Typical,No,GLQ,3,Unf,0,106,1073,GasA,Good,Y,FuseA,1073,0,1073,1,0,1,0,3,1,6,Typ,0,Detchd,Unf,2,720,Typical,Paved,0,444,0,0,0,0,No_Pool,No_Fence,,0,8,2007,WD ,Abnorml,140000,-93.6150637,42.0214218,-1,0.0004406247279343538,0.0002357926152663368,0.0002341610739932973
2245,One_Story_1945_and_Older,C_all,60,6060,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Excellent,1930,2007,Hip,CompShg,MetalSd,MetalSd,,0,Typical,BrkTil,Typical,No,ALQ,1,Unf,0,100,837,GasA,Excellent,Y,SBrkr,1001,0,1001,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,1,216,Poor,Dirt_Gravel,154,0,42,86,0,0,No_Pool,No_Fence,,0,11,2007,WD ,Normal,124900,-93.613886,42.021555,-1,0.00044459001986054173,0.0002396236516377464,0.00022983888340136937
2246,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,59,5568,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,TwnhsE,One_Story,Average,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,473,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,0,1573,GasA,Good,Y,SBrkr,1625,0,1625,1,1,2,0,2,1,5,Typ,1,Attchd,Fin,2,495,Typical,Paved,123,0,0,0,153,0,No_Pool,No_Fence,,0,10,2007,New,Partial,375000,-93.615697,42.009401,1,0.0006373326548755559,2.6613475263185378e-05,0.00044325675115514676
2247,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,44,4750,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,TwnhsE,One_Story,Average,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,0,1573,GasA,Excellent,Y,SBrkr,1625,0,1625,1,1,2,0,2,1,5,Typ,1,Attchd,Fin,2,538,Typical,Paved,123,0,0,0,153,0,No_Pool,No_Fence,,0,12,2007,WD ,Family,235000,-93.615618,42.009401,1,0.0006375920154471251,2.6931398988189394e-05,0.0004431504033560332
2248,Split_Foyer,Residential_Low_Density,0,12150,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Above_Average,1979,1979,Gable,CompShg,HdBoard,Wd Shng,,0,Typical,CBlock,Typical,Av,GLQ,3,Unf,0,0,1001,GasA,Typical,Y,SBrkr,1299,0,1299,1,0,2,0,2,1,5,Typ,1,BuiltIn,RFn,2,486,Typical,Paved,84,0,222,0,0,0,No_Pool,Minimum_Privacy,,0,1,2007,WD ,Normal,183500,-93.606577,41.994357,-1,0.0009225118239228422,0.0002685583652648353,0.0007070233291207026
2249,Split_Foyer,Residential_Low_Density,0,7540,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Above_Average,1978,1978,Gable,CompShg,VinylSd,VinylSd,,0,Typical,CBlock,Typical,Av,GLQ,3,Unf,0,115,888,GasA,Excellent,Y,SBrkr,912,0,912,1,0,1,0,2,1,5,Typ,1,Attchd,RFn,2,470,Typical,Paved,0,0,0,0,192,0,No_Pool,Minimum_Privacy,,0,6,2007,WD ,Normal,156000,-93.606672,41.994207,-1,0.0009246364570858729,0.0002703014201763972,0.000709504411212105
2250,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71,9187,Pave,No_Alley_Access,Regular,Bnk,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,1983,1983,Gable,CompShg,VinylSd,VinylSd,,0,Good,PConc,Typical,No,ALQ,1,Unf,0,748,1084,GasA,Typical,Y,SBrkr,1080,0,1080,0,0,1,1,3,1,5,Typ,0,Attchd,Unf,2,484,Typical,Paved,120,0,158,0,0,0,No_Pool,No_Fence,,0,6,2007,WD ,Normal,134000,-93.607597,41.994206,-1,0.000921118767966288,0.00026498940112055,0.0007084305339630672
2251,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,166,Typical,PConc,Typical,No,GLQ,3,Unf,0,856,1441,GasA,Excellent,Y,SBrkr,1392,0,1392,0,0,2,0,3,1,6,Typ,1,Attchd,Fin,3,650,Typical,Paved,168,49,0,0,0,0,No_Pool,No_Fence,,0,12,2007,WD ,Normal,215000,-93.607551,41.995218,-1,0.0009043976688189597,0.00024939257040048767,0.0006908804003914197
2252,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,44,12864,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,17,1409,GasA,Excellent,Y,SBrkr,1409,0,1409,1,0,1,1,1,1,4,Typ,1,Attchd,RFn,2,576,Typical,Paved,0,144,0,0,145,0,No_Pool,No_Fence,,0,7,2007,WD ,Normal,245000,-93.606933,41.995973,-1,0.0008942414307783918,0.00024166073065835138,0.0006784981137286744
2253,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9928,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,1991,1992,Gable,CompShg,HdBoard,HdBoard,,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,215,1454,GasA,Typical,Y,SBrkr,1478,0,1478,1,0,2,0,3,1,6,Typ,1,Attchd,Unf,2,506,Typical,Paved,114,22,0,0,0,0,No_Pool,No_Fence,,0,5,2007,WD ,Normal,210000,-93.602505,41.995931,-1,0.0009141882332633462,0.00027560245749565167,0.0006872801309998281
2254,Split_or_Multilevel,Residential_Low_Density,0,8750,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SLvl,Above_Average,1975,1975,Gable,CompShg,Plywood,Plywood,Stone,50,Typical,CBlock,Typical,Av,Rec,6,GLQ,530,98,852,GasA,Typical,Y,SBrkr,918,0,918,0,1,1,0,3,0,4,Typ,0,Attchd,Unf,1,360,Typical,Paved,192,84,0,0,0,0,No_Pool,No_Fence,,0,3,2007,WD ,Normal,148000,-93.60104,41.995512,-1,0.0009280223086336597,0.0002936599619963637,0.0006981300480271999
2255,Split_Foyer,Residential_Low_Density,82,8410,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Above_Average,1974,1974,Gable,CompShg,Plywood,Plywood,,0,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,46,970,GasA,Typical,Y,SBrkr,1026,0,1026,1,0,1,0,2,1,5,Typ,1,Attchd,Unf,2,528,Typical,Paved,193,0,0,0,0,0,No_Pool,No_Fence,,0,4,2007,WD ,Normal,143000,-93.601779,41.994188,-1,0.0009459554401495249,0.0003051169692699343,0.0007189135671857267
2256,One_Story_PUD_1946_and_Newer,Residential_Low_Density,46,4054,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,TwnhsE,One_Story,Above_Average,1987,1987,Gable,CompShg,VinylSd,VinylSd,BrkFace,352,Typical,BrkTil,Typical,Av,GLQ,3,Unf,0,552,1501,GasA,Excellent,Y,SBrkr,1501,0,1501,1,0,2,0,2,1,5,Typ,2,Attchd,Fin,2,512,Typical,Paved,240,0,0,0,0,0,No_Pool,No_Fence,,0,10,2007,WD ,Normal,244000,-93.63966,42.005692,-1,0.000697684185084226,0.00030551537260620215,0.0006190252279347271
2257,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,9763,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Green_Hills,Norm,Norm,TwnhsE,One_Story,Average,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239,Typical,PConc,Typical,No,GLQ,3,ALQ,72,328,1502,GasA,Excellent,Y,SBrkr,1502,0,1502,1,0,1,1,1,1,5,Typ,1,Attchd,Fin,1,286,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,9,2007,WD ,Normal,330000,-93.647403,42.001694,-1,0.0007917582873366354,0.00041789348319448444,0.0007351444306049815
2258,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,115,16905,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Above_Average,1959,1959,Gable,CompShg,VinylSd,VinylSd,,0,Good,CBlock,Typical,Gd,BLQ,2,Unf,0,383,1350,GasA,Good,Y,SBrkr,1328,0,1328,0,1,1,1,2,1,5,Typ,2,Attchd,RFn,1,308,Typical,Partial_Pavement,0,104,0,0,0,0,No_Pool,No_Fence,,0,7,2007,WD ,Normal,170000,-93.649757,41.99854,-1,0.0008537100871866232,0.0004639465363015262,0.0007973012566896614
2259,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,149,19958,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Very_Good,1958,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,1224,Good,CBlock,Typical,No,Unf,7,Unf,0,585,585,GasA,Good,Y,SBrkr,2279,0,2279,0,0,2,1,4,1,7,Typ,1,Attchd,RFn,2,461,Typical,Paved,274,0,0,0,138,0,No_Pool,Good_Privacy,,0,7,2007,WD ,Normal,257000,-93.6494462,42.0004101,-1,0.000821588224859288,0.00044956743728002247,0.0007692069897163936
2260,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67,8368,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1689,1689,GasA,Excellent,Y,SBrkr,1689,0,1689,0,0,2,0,3,1,7,Typ,0,Attchd,Fin,2,433,Typical,Paved,100,39,0,0,0,0,No_Pool,No_Fence,,0,4,2007,New,Partial,231713,-93.650588,41.994241,-1,0.0009282290734502209,0.0005049626133643243,0.0008640417270402235
2261,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,8298,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Average,2006,2007,Hip,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,963,1546,GasA,Excellent,Y,SBrkr,1564,0,1564,0,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,502,Typical,Paved,132,0,0,0,0,0,No_Pool,No_Fence,,0,9,2007,New,Partial,267300,-93.650569,41.994137,-1,0.0009298754625677724,0.0005056084342304014,0.0008653824554791486
2262,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,9037,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32,Typical,PConc,Typical,Av,GLQ,3,Unf,0,1048,1476,GasA,Excellent,Y,SBrkr,1484,0,1484,0,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,472,Typical,Paved,120,33,0,0,0,0,No_Pool,No_Fence,,0,12,2007,WD ,Normal,265900,-93.650561,41.9941,-1,0.0009304563318374253,0.0005058254640678691,0.0008658506163009474
2263,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,89,10991,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,Typical,PConc,Typical,Gd,Unf,7,Unf,0,1571,1571,GasA,Excellent,Y,SBrkr,1571,0,1571,0,0,2,0,3,1,7,Typ,1,Attchd,Fin,3,722,Typical,Paved,100,36,0,0,0,0,No_Pool,No_Fence,,0,12,2007,New,Partial,239000,-93.651732,41.994824,-1,0.0009233876560056227,0.0005134591261202072,0.0008644873500052108
2264,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67,10656,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274,Typical,PConc,Typical,Av,Unf,7,Unf,0,1638,1638,GasA,Excellent,Y,SBrkr,1646,0,1646,0,0,2,0,3,1,6,Typ,1,Attchd,RFn,3,870,Typical,Paved,192,80,0,0,0,0,No_Pool,No_Fence,,0,11,2007,New,Partial,248900,-93.650417,41.995088,-1,0.0009135005525965499,0.0004961499297766286,0.000850717118624489
2265,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,42,10331,Pave,No_Alley_Access,Regular,Lvl,AllPub,CulDSac,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Good,1985,1985,Gable,CompShg,Plywood,Plywood,,0,Typical,CBlock,Typical,No,ALQ,1,BLQ,80,970,1265,GasA,Good,Y,SBrkr,1240,0,1240,0,1,2,0,3,1,6,Typ,0,Attchd,Unf,2,528,Typical,Paved,232,0,0,0,0,0,No_Pool,No_Fence,,0,7,2007,WD ,Normal,174000,-93.646617,41.998023,-1,0.0008498556494204026,0.00042965597005405773,0.0007804179047188451
2266,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,44,13758,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Timberland,Norm,Norm,OneFam,One_and_Half_Fin,Average,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117,Good,CBlock,Typical,Mn,LwQ,4,Unf,0,254,1156,GasA,Excellent,Y,SBrkr,1187,530,1717,0,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,400,Typical,Paved,168,36,0,0,0,0,No_Pool,No_Fence,,0,4,2007,WD ,Normal,187500,-93.644366,41.997992,-1,0.0008426034395226457,0.000403340916246845,0.000764509089074114
2267,Two_Story_1946_and_Newer,Residential_Low_Density,0,9303,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Average,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42,Typical,PConc,Typical,No,ALQ,1,Unf,0,130,872,GasA,Excellent,Y,SBrkr,888,868,1756,1,0,2,1,3,1,7,Typ,0,Attchd,Fin,2,422,Typical,Paved,144,122,0,0,0,0,No_Pool,No_Fence,,0,7,2007,WD ,Normal,204000,-93.646782,41.997364,-1,0.000861494580582918,0.0004363582387090017,0.0007910840981964039
2268,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,6718,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Average,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,86,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,1017,1267,GasA,Excellent,Y,SBrkr,1312,0,1312,0,0,2,0,2,1,5,Typ,0,Attchd,Unf,2,471,Typical,Paved,256,28,0,0,0,0,No_Pool,No_Fence,,0,1,2007,WD ,Normal,180500,-93.646791,41.997126,-1,0.0008655146015318421,0.00043823807050781793,0.0007945718900303925
2269,Split_or_Multilevel,Residential_Low_Density,73,9590,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,OneFam,SLvl,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442,Typical,PConc,Typical,Av,GLQ,3,Unf,0,82,868,GasA,Excellent,Y,SBrkr,1146,0,1146,1,0,2,0,3,1,6,Typ,1,Attchd,Fin,2,438,Typical,Paved,160,22,0,0,0,0,No_Pool,No_Fence,,0,5,2007,WD ,Normal,187500,-93.646788,41.996089,-1,0.0008828947388526791,0.00044630248849124847,0.0008095380502114072
2270,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,11305,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Average,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,886,Typical,PConc,Typical,Av,GLQ,3,Unf,0,593,1922,GasA,Excellent,Y,SBrkr,1922,0,1922,1,0,2,0,2,1,6,Typ,1,Attchd,Fin,3,692,Typical,Paved,201,64,0,0,0,0,No_Pool,No_Fence,,0,4,2007,WD ,Normal,282000,-93.646894,41.995508,-1,0.0008930246150056607,0.00045230004320165015,0.0008187469427845429
2271,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,7777,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Average,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,203,Typical,PConc,Typical,No,Unf,7,Unf,0,1491,1491,GasA,Excellent,Y,SBrkr,1491,0,1491,0,0,2,0,3,1,7,Typ,1,Attchd,Fin,2,571,Typical,Paved,0,35,0,0,0,0,No_Pool,No_Fence,,0,11,2007,WD ,Normal,178000,-93.646634,41.997299,-1,0.0008620467323327625,0.00043510312614086625,0.0007909300399403699
2272,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,14536,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Average,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236,Typical,PConc,Typical,Av,GLQ,3,Unf,0,316,1616,GasA,Excellent,Y,SBrkr,1629,0,1629,1,0,2,0,3,1,9,Typ,1,Attchd,Fin,3,808,Typical,Paved,0,252,0,0,0,0,No_Pool,No_Fence,,0,11,2007,WD ,Normal,270000,-93.647585,41.995341,-1,0.0008983067819774016,0.0004615654736937545,0.000826137148894898
2273,Two_Story_1946_and_Newer,Residential_Low_Density,0,11800,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Average,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,356,1122,GasA,Excellent,Y,SBrkr,1146,1340,2486,1,0,3,1,5,1,10,Typ,1,BuiltIn,Fin,2,452,Typical,Paved,143,32,0,0,0,0,No_Pool,No_Fence,,0,7,2007,WD ,Normal,279900,-93.647199,41.993986,-1,0.0009196672059848595,0.0004690101264481005,0.0008431739513471398
2274,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,50,35133,Grvl,No_Alley_Access,Regular,Lvl,AllPub,Inside,Mod,Timberland,Norm,Norm,OneFam,One_Story,Below_Average,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226,Typical,CBlock,Typical,Gd,Rec,6,Unf,0,413,1572,GasA,Good,Y,SBrkr,1572,0,1572,1,0,1,1,3,1,5,Typ,2,More_Than_Two_Types,RFn,3,995,Typical,Paved,0,263,0,0,263,0,No_Pool,No_Fence,,0,5,2007,WD ,Normal,186700,-93.662162,41.997352,-1,0.0009374720358493247,0.0006229037918315538,0.0009193455249170292
2275,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,93,15306,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,1652,1732,GasA,Excellent,Y,SBrkr,1776,0,1776,1,0,2,0,3,1,7,Typ,1,Attchd,Fin,3,712,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,5,2007,New,Partial,283463,-93.653109,41.993288,-1,0.0009546351760410391,0.0005416419085884664,0.0008966646169155796
2276,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,12633,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Timberland,PosA,PosA,OneFam,One_Story,Average,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,242,Typical,PConc,Typical,Gd,Unf,7,Unf,0,1824,1824,GasA,Excellent,Y,SBrkr,1824,0,1824,0,0,2,0,3,1,8,Typ,1,Attchd,Fin,3,932,Typical,Paved,160,36,0,0,108,0,No_Pool,No_Fence,,0,9,2007,New,Partial,392000,-93.652429,41.992975,-1,0.0009568334350176501,0.000536523419554901,0.000895895464032574
2277,Two_Story_1946_and_Newer,Residential_Low_Density,88,12665,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Average,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,245,Typical,PConc,Good,Gd,Unf,7,Unf,0,1094,1094,GasA,Excellent,Y,SBrkr,1133,1349,2482,0,0,2,1,4,1,9,Typ,1,BuiltIn,Fin,3,642,Typical,Paved,144,39,0,0,0,0,No_Pool,No_Fence,,0,2,2007,WD ,Normal,281213,-93.647569,41.993261,-1,0.0009331463551782331,0.0004797572321540364,0.0008564220188390628
2278,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8402,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Feedr,Norm,OneFam,One_Story,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,ALQ,1,Unf,0,914,1120,GasA,Excellent,Y,SBrkr,1120,0,1120,0,0,1,0,3,1,6,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,0,30,0,0,0,0,No_Pool,No_Fence,,0,12,2007,New,Partial,147000,-93.610102,41.990054,-1,0.0009825001754716664,0.0003224001903250163,0.0007789116179314143
2279,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,200,43500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Artery,Norm,OneFam,One_Story,Average,1953,1953,Gable,CompShg,MetalSd,MetalSd,,0,Typical,CBlock,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Excellent,Y,SBrkr,2034,0,2034,0,0,1,0,2,1,9,Min1,0,More_Than_Two_Types,RFn,4,1041,Typical,Dirt_Gravel,483,266,0,0,0,561,Typical,Good_Privacy,,0,6,2007,WD ,Normal,130000,-93.610118,41.992318,-1,0.0009441122930330957,0.00028424499918621365,0.0007394133075728464
2280,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,62,6710,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR3,Gtl,Mitchell,Norm,Norm,TwnhsE,SFoyer,Average,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,134,Typical,PConc,Typical,Av,Rec,6,GLQ,904,0,920,GasA,Excellent,Y,SBrkr,936,0,936,2,0,0,1,0,1,3,Typ,0,Attchd,Fin,2,460,Typical,Paved,0,40,0,0,0,0,No_Pool,No_Fence,,0,6,2007,WD ,Normal,140000,-93.608192,41.993356,-1,0.0009331681038675317,0.00027544700377371057,0.0007226330127267943
2281,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,94,25286,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Mod,Mitchell,Norm,Norm,OneFam,One_Story,Average,1963,1963,Gable,CompShg,HdBoard,Plywood,,0,Typical,PConc,Typical,Gd,ALQ,1,Unf,0,431,1064,GasA,Good,Y,SBrkr,1040,0,1040,1,0,1,0,3,1,5,Typ,0,Attchd,Unf,2,648,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,1,2007,WD ,Normal,132250,-93.605507,41.993107,-1,0.0009475281471666831,0.0002943441684758117,0.0007302271234686424
2282,Duplex_All_Styles_and_Ages,Residential_Low_Density,100,25000,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Gtl,Mitchell,Norm,Norm,Duplex,One_Story,Below_Average,1967,1967,Gable,CompShg,HdBoard,Plywood,,0,Typical,CBlock,Typical,Av,Unf,7,Unf,0,1632,1632,GasA,Typical,Y,SBrkr,1632,0,1632,0,0,2,0,4,2,8,Typ,0,Attchd,Unf,2,576,Typical,Partial_Pavement,0,0,0,0,0,0,No_Pool,No_Fence,,0,6,2007,WD ,Normal,143000,-93.6072813,41.9927922,-1,0.0009459315056966436,0.000289139667508577,0.0007333626881987752
2283,Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,0,32463,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Mod,Mitchell,Norm,Norm,TwoFmCon,One_Story,Below_Average,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149,Good,CBlock,Typical,Av,BLQ,2,Unf,0,90,1249,GasA,Excellent,Y,SBrkr,1622,0,1622,1,0,1,0,3,1,7,Typ,1,More_Than_Two_Types,Fin,4,1356,Typical,Paved,439,0,0,0,0,0,No_Pool,No_Fence,,0,3,2007,WD ,Normal,168000,-93.607395,41.991211,-1,0.0009720045430677194,0.0003140319451555354,0.0007607429438076348
2284,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,44,4224,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,TwnhsE,One_Story,Good,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,200,1040,GasA,Typical,Y,SBrkr,1060,0,1060,1,0,1,0,3,1,6,Typ,1,Attchd,Unf,2,572,Typical,Paved,100,110,0,0,0,0,No_Pool,No_Fence,,0,6,2007,WD ,Normal,129900,-93.605355,41.992917,-1,0.0009512917702058147,0.0002981989956299848,0.0007337531447357156
